match_id,match_url,map_name,player_handle,agent,kills,acs
528187,https://www.vlr.gg/528187/fearx-vs-slt-seongnam-challengers-2025-korea-wdg-road-to-ascension-gf,Map2,"oonzmlp
SLT",viper,194,51
528187,https://www.vlr.gg/528187/fearx-vs-slt-seongnam-challengers-2025-korea-wdg-road-to-ascension-gf,Map2,"XuNa
SLT",sova,162,47
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"havoc
TSS",cypher,244,52
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"kon4n
TSS",breach,177,38
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"PxS
TSS",fade,184,39
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"dgzin
TSS",neon,205,42
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"raafa
TSS",omen,128,0
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"frz
RED",cypher,216,49
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"RgLMeister
RED",omen,204,45
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"prozin
RED",phoenix,211,50
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"gaabxx
RED",sova,184,38
531688,https://www.vlr.gg/531688/team-solid-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubf,Map2,"maestr0
RED",yoru,200,44
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Shondex
SAD",vyse,351,81
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"bao
SAD",viper,224,50
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Jerrwin
SAD",raze,205,46
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"welyy
SAD",fade,166,35
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Dogo
SAD",omen,122,0
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Izo
PRS",fade,175,41
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"VantiK
PRS",omen,171,37
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Yuki
PRS",kayo,172,34
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Bearrett
PRS",viper,140,31
543171,https://www.vlr.gg/543171/sad-esports-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r2,Map2,"Manny
PRS",neon,217,45
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"rubkkoide
SHI",viper,249,38
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"neto
SHI",neon,244,38
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"david
SHI",omen,185,0
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"vaiZ
SHI",fade,172,0
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"murizzz
SHI",vyse,215,31
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"Jow
6K",chamber,238,37
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"Mephisto
6K",waylay,210,0
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"otaQ
6K",kayo,161,0
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"Peloncito
6K",fade,173,0
532274,https://www.vlr.gg/532274/shinden-vs-six-karma-challengers-2025-latin-america-finals-opening,Map2,"Sabortzz
6K",omen,129,0
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"jzz
LOS",viper,227,37
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"mazin
LOS",kayo,217,37
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"GuhRVN
LOS",brimstone,185,0
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"Quick
LOS",raze,185,0
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"mwzera
LOS",fade,223,35
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"nevoy
SCCP",brimstone,193,31
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"pollo
SCCP",vyse,218,34
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"tkzin
SCCP",yoru,197,32
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"liazzi
SCCP",deadlock,178,0
531689,https://www.vlr.gg/531689/los-grandes-vs-corinthians-esports-challengers-2025-brazil-gamers-club-last-chance-qualifier-lr1,Map2,"shion
SCCP",tejo,132,0
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"dodonut
SRG",neon,275,70
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"alexis
SRG",deadlock,189,50
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"sarahcat
SRG",sova,245,56
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"meL
SRG",omen,158,36
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"Noia
SRG",cypher,98,0
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"RetrQ
BURG",breach,216,55
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"practo
BURG",cypher,221,55
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"Boni
BURG",neon,250,59
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"Nanners
BURG",omen,172,44
543170,https://www.vlr.gg/543170/shopify-rebellion-gold-vs-burger-boyz-challengers-2025-north-america-ace-stage-3-r2,Map2,"Tillo
BURG",sova,167,39
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Mited
EXL",sova,198,44
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Darker
EXL",yoru,238,48
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Feniz
EXL",cypher,180,39
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Cebando
EXL",astra,171,36
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Tuli
EXL",jett,175,34
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"suther
9ZG",astra,232,52
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Tacolilla
9ZG",yoru,236,51
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"Klaus
9ZG",sova,218,43
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"NagZ
9ZG",vyse,182,36
532273,https://www.vlr.gg/532273/e-xolos-lazer-vs-9z-team-challengers-2025-latin-america-finals-opening,Map2,"delz1k
9ZG",omen,181,38
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"s0pp
ULF",neon,240,53
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"audaz
ULF",omen,205,46
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"echo
ULF",vyse,215,49
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"nekky
ULF",fade,175,39
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Favian
ULF",kayo,204,45
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"MaximN
DET",fade,188,43
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"basya
DET",viper,223,48
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"kya
DET",omen,174,43
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Nunmeister
DET",vyse,163,33
538442,https://www.vlr.gg/538442/ulf-esports-vs-d-ti-ulice-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Fractioned
DET",neon,171,36
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"STYRON
MTV",sova,310,39
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"wayne
MTV",sage,270,37
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Flaring
MTV",viper,205,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Sushiboys
MTV",killjoy,163,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Vera
MTV",jett,224,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"xavi8k
NAOS",sova,271,34
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"PTC
NAOS",viper,203,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Nakya
NAOS",chamber,213,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Xan
NAOS",neon,152,0
521246,https://www.vlr.gg/521246/motiv-esports-vs-naos-challengers-2025-southeast-asia-split-3-ubf,Map2,"Mojer
NAOS",omen,108,0
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"nvrfear
BOA",fade,226,42
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Javelin
BOA",viper,210,32
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Kolosha
BOA",yoru,220,34
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"troizyyy
BOA",brimstone,134,0
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"RARE
BOA",raze,126,0
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"ExiT
TWS",yoru,344,55
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"sickrey
TWS",fade,190,31
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Sand
TWS",raze,204,34
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Jesse
TWS",viper,166,0
538441,https://www.vlr.gg/538441/boars-vs-twisted-minds-challengers-2025-emea-stage-3-group-stage-d5,Map2,"Zimo
TWS",brimstone,155,0
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Z1yan
JDG",vyse,261,50
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"kklin
JDG",viper,248,48
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"stew
JDG",raze,212,40
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"jkuro
JDG",omen,168,32
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Babyblue
JDG",fade,168,35
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Lysoar
WOL",vyse,225,42
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Yuicaw
WOL",omen,217,38
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Spring
WOL",viper,212,41
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"Juicy
WOL",raze,206,37
538574,https://www.vlr.gg/538574/jdg-esports-vs-wolves-esports-china-evolution-series-act-3-sf,Map2,"SiuFatBB
WOL",fade,152,0
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"Leviathan
FS",vyse,253,56
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"seph1roth
FS",omen,219,53
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"Potter
FS",yoru,194,49
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"Laz
FS",viper,143,31
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"qqGOD
FS",fade,138,0
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"ZRIP
NKT",raze,264,60
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"aLerT
NKT",cypher,188,45
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"PoomOneLove
NKT",kayo,182,41
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"D4rf
NKT",omen,217,50
521248,https://www.vlr.gg/521248/full-sense-vs-team-nkt-challengers-2025-southeast-asia-split-3-lr1,Map2,"socools0da
NKT",sova,179,38
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"lucas
TEC",sova,265,67
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Coco
TEC",viper,233,59
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Haodong
TEC",omen,210,53
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Dynamite
TEC",neon,191,48
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Abo
TEC",deadlock,143,32
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Autumn
FPX",reyna,222,53
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"AAAAY
FPX",sova,218,57
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"BerLIN
FPX",omen,189,44
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"yosemite
FPX",cypher,175,40
538573,https://www.vlr.gg/538573/titan-esports-club-vs-funplus-phoenix-china-evolution-series-act-3-sf,Map2,"Life
FPX",neon,142,38
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"welyy
SAD",fade,226,56
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"bao
SAD",omen,220,56
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"Shondex
SAD",vyse,218,53
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"Jerrwin
SAD",waylay,234,58
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"Dogo
SAD",viper,160,39
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"dodonut
SRG",yoru,246,62
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"sarahcat
SRG",sova,231,56
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"alexis
SRG",deadlock,182,45
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"Noia
SRG",cypher,150,40
543169,https://www.vlr.gg/543169/sad-esports-vs-shopify-rebellion-gold-challengers-2025-north-america-ace-stage-3-r1,Map2,"meL
SRG",omen,125,0
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"shion
SCCP",fade,207,37
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"pollo
SCCP",viper,191,38
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"liazzi
SCCP",vyse,215,41
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"tkzin
SCCP",neon,191,36
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"nevoy
SCCP",omen,133,0
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"frz
RED",chamber,208,43
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"prozin
RED",viper,203,36
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"RgLMeister
RED",omen,193,36
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"maestr0
RED",neon,250,49
531687,https://www.vlr.gg/531687/corinthians-esports-vs-red-canids-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"gaabxx
RED",fade,166,33
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"WIRE
MVR.GC",raze,364,113
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"JenNy
MVR.GC",vyse,259,80
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"Andrehs
MVR.GC",omen,179,56
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"JuW
MVR.GC",fade,166,56
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"Vefa
MVR.GC",viper,144,45
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"Atisca
BBB.GC",raze,213,67
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"Buffala
BBB.GC",omen,227,66
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"yanbry
BBB.GC",yoru,203,64
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"GuterWoman
BBB.GC",vyse,148,43
524957,https://www.vlr.gg/524957/myvra-gc-vs-contra-gc-game-changers-2025-latam-main-event-lbf,Map2,"Morgan
BBB.GC",fade,131,40
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"Quick
LOS",neon,255,64
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"mwzera
LOS",sova,222,48
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"GuhRVN
LOS",omen,138,35
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"jzz
LOS",cypher,172,40
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"mazin
LOS",kayo,128,0
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"PxS
TSS",fade,250,61
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"dgzin
TSS",neon,229,58
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"havoc
TSS",cypher,205,46
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"raafa
TSS",omen,192,43
531686,https://www.vlr.gg/531686/los-grandes-vs-team-solid-challengers-2025-brazil-gamers-club-last-chance-qualifier-ubsf,Map2,"kon4n
TSS",breach,158,35
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Boni
BURG",raze,251,59
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"practo
BURG",kayo,216,48
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Nanners
BURG",sage,215,45
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Tillo
BURG",fade,200,43
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"RetrQ
BURG",brimstone,203,46
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Manny
PRS",neon,251,54
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"VantiK
PRS",viper,192,42
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Bearrett
PRS",chamber,174,43
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Yuki
PRS",omen,161,33
543168,https://www.vlr.gg/543168/burger-boyz-vs-prosperity-esports-challengers-2025-north-america-ace-stage-3-r1,Map2,"Izo
PRS",skye,148,31
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"audaz
ULF",omen,245,45
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"nekky
ULF",sova,240,40
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"Favian
ULF",kayo,198,0
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"s0pp
ULF",jett,213,35
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"echo
ULF",cypher,157,0
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"Moh
TU",omen,239,43
538440,https://www.vlr.gg/538440/ulf-esports-vs-the-ultimates-challengers-2025-emea-stage-3-group-stage-d4,Map2,"SpYzera
TU",phoenix,236,38
